date;lineup1;lineup2;lineup3;lineup4;lineup5;lineup6;lineup7;lineup8;lineup9;
2023-03-30;Donovan, Brendan;Nootbaar, Lars;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;O'Neill, Tyler;Gorman, Nolan;Walker, Jordan;Edman, Tommy;
2023-04-01;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Gorman, Nolan;O'Neill, Tyler;Walker, Jordan;Knizner, Andrew;Edman, Tommy;
2023-04-02;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;Walker, Jordan;Carlson, Dylan;Edman, Tommy;
2023-04-03;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;O'Neill, Tyler;Walker, Jordan;Edman, Tommy;
2023-04-04;Edman, Tommy;Carlson, Dylan;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;O'Neill, Tyler;Walker, Jordan;Yepez, Juan;Motter, Taylor;
2023-04-05;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Gorman, Nolan;Carlson, Dylan;Walker, Jordan;Edman, Tommy;Knizner, Andrew;
2023-04-07;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;O'Neill, Tyler;Gorman, Nolan;Walker, Jordan;Edman, Tommy;
2023-04-08;Edman, Tommy;Carlson, Dylan;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;O'Neill, Tyler;Motter, Taylor;Walker, Jordan;Yepez, Juan;
2023-04-09;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;O'Neill, Tyler;Gorman, Nolan;Walker, Jordan;Knizner, Andrew;Edman, Tommy;
2023-04-10;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;Walker, Jordan;Carlson, Dylan;Edman, Tommy;
2023-04-11;Donovan, Brendan;Edman, Tommy;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;O'Neill, Tyler;Walker, Jordan;Yepez, Juan;Motter, Taylor;
2023-04-12;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;O'Neill, Tyler;Walker, Jordan;Motter, Taylor;
2023-04-13;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;O'Neill, Tyler;Walker, Jordan;Edman, Tommy;
2023-04-14;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;O'Neill, Tyler;Carlson, Dylan;Edman, Tommy;
2023-04-15;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Gorman, Nolan;Walker, Jordan;Nootbaar, Lars;Edman, Tommy;Knizner, Andrew;
2023-04-16;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;Nootbaar, Lars;Walker, Jordan;Edman, Tommy;
2023-04-17;Donovan, Brendan;Burleson, Alec;Contreras, Willson;Arenado, Nolan;Gorman, Nolan;O'Neill, Tyler;Nootbaar, Lars;Walker, Jordan;Edman, Tommy;
2023-04-18;Nootbaar, Lars;Goldschmidt, Paul;Burleson, Alec;Contreras, Willson;Gorman, Nolan;O'Neill, Tyler;Carlson, Dylan;Motter, Taylor;Edman, Tommy;
2023-04-19;Edman, Tommy;Carlson, Dylan;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;O'Neill, Tyler;Walker, Jordan;Motter, Taylor;Knizner, Andrew;
2023-04-21;Donovan, Brendan;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;Nootbaar, Lars;Walker, Jordan;Edman, Tommy;
2023-04-22;Nootbaar, Lars;Burleson, Alec;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;O'Neill, Tyler;Carlson, Dylan;Edman, Tommy;
2023-04-23;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;O'Neill, Tyler;DeJong, Paul;Walker, Jordan;Knizner, Andrew;
2023-04-24;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Contreras, Willson;Burleson, Alec;O'Neill, Tyler;Donovan, Brendan;DeJong, Paul;Edman, Tommy;
2023-04-25;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;Carlson, Dylan;Donovan, Brendan;Edman, Tommy;
2023-04-26;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;O'Neill, Tyler;Donovan, Brendan;DeJong, Paul;
2023-04-27;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Burleson, Alec;DeJong, Paul;O'Neill, Tyler;Knizner, Andrew;Edman, Tommy;
2023-04-28;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;DeJong, Paul;Donovan, Brendan;Carlson, Dylan;
2023-04-29;Edman, Tommy;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Carlson, Dylan;O'Neill, Tyler;DeJong, Paul;Knizner, Andrew;Nootbaar, Lars;
2023-04-30;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;Carlson, Dylan;Donovan, Brendan;Edman, Tommy;
2023-05-02;Edman, Tommy;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;Carlson, Dylan;O'Neill, Tyler;DeJong, Paul;Knizner, Andrew;Nootbaar, Lars;
2023-05-03;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;Carlson, Dylan;Donovan, Brendan;Edman, Tommy;
2023-05-04;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;O'Neill, Tyler;Donovan, Brendan;Carlson, Dylan;Edman, Tommy;
2023-05-05;Edman, Tommy;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;Carlson, Dylan;Yepez, Juan;DeJong, Paul;Nootbaar, Lars;Knizner, Andrew;
2023-05-06;Nootbaar, Lars;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;Burleson, Alec;DeJong, Paul;Donovan, Brendan;Carlson, Dylan;Knizner, Andrew;
2023-05-07;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;Carlson, Dylan;Edman, Tommy;Knizner, Andrew;
2023-05-08;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Contreras, Willson;Donovan, Brendan;DeJong, Paul;Carlson, Dylan;Edman, Tommy;Knizner, Andrew;
2023-05-09;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;DeJong, Paul;Carlson, Dylan;Knizner, Andrew;
2023-05-10;Edman, Tommy;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;Carlson, Dylan;Yepez, Juan;DeJong, Paul;Nootbaar, Lars;Knizner, Andrew;
2023-05-12;Edman, Tommy;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;Yepez, Juan;Carlson, Dylan;DeJong, Paul;Nootbaar, Lars;Knizner, Andrew;
2023-05-13;Edman, Tommy;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;Yepez, Juan;Carlson, Dylan;DeJong, Paul;Nootbaar, Lars;Knizner, Andrew;
2023-05-14;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;DeJong, Paul;Carlson, Dylan;Knizner, Andrew;
2023-05-15;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;DeJong, Paul;Burleson, Alec;Edman, Tommy;
2023-05-16;Nootbaar, Lars;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;DeJong, Paul;Gorman, Nolan;Edman, Tommy;Donovan, Brendan;Knizner, Andrew;
2023-05-17;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;Burleson, Alec;DeJong, Paul;Edman, Tommy;
2023-05-18;Nootbaar, Lars;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;Edman, Tommy;Gorman, Nolan;DeJong, Paul;Donovan, Brendan;Mercado, Oscar;
2023-05-19;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;DeJong, Paul;Knizner, Andrew;Mercado, Oscar;
2023-05-20;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;DeJong, Paul;Burleson, Alec;Edman, Tommy;
2023-05-21;Nootbaar, Lars;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;Yepez, Juan;Edman, Tommy;DeJong, Paul;Donovan, Brendan;Mercado, Oscar;
2023-05-22;Edman, Tommy;Goldschmidt, Paul;Contreras, Willson;Arenado, Nolan;Yepez, Juan;Gorman, Nolan;DeJong, Paul;Mercado, Oscar;Knizner, Andrew;
2023-05-23;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;DeJong, Paul;Donovan, Brendan;Edman, Tommy;Burleson, Alec;
2023-05-24;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;Edman, Tommy;Burleson, Alec;Mercado, Oscar;
2023-05-25;Nootbaar, Lars;Gorman, Nolan;Donovan, Brendan;DeJong, Paul;Burleson, Alec;Yepez, Juan;Edman, Tommy;Knizner, Andrew;Mercado, Oscar;
2023-05-26;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;DeJong, Paul;Burleson, Alec;Edman, Tommy;
2023-05-27;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;DeJong, Paul;Burleson, Alec;Edman, Tommy;
2023-05-28;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Donovan, Brendan;DeJong, Paul;Burleson, Alec;Edman, Tommy;Knizner, Andrew;
2023-05-29;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Donovan, Brendan;DeJong, Paul;Burleson, Alec;Edman, Tommy;
2023-05-30;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;DeJong, Paul;Yepez, Juan;Edman, Tommy;
2023-06-02;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;DeJong, Paul;Walker, Jordan;Edman, Tommy;
2023-06-03;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;DeJong, Paul;Walker, Jordan;Edman, Tommy;
2023-06-04;Edman, Tommy;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Yepez, Juan;DeJong, Paul;Baker, Luken;Walker, Jordan;Knizner, Andrew;
2023-06-05;Edman, Tommy;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Baker, Luken;DeJong, Paul;Donovan, Brendan;Walker, Jordan;Mercado, Oscar;
2023-06-06;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;DeJong, Paul;Walker, Jordan;Edman, Tommy;
2023-06-07;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Burleson, Alec;DeJong, Paul;Walker, Jordan;Edman, Tommy;
2023-06-09;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Edman, Tommy;DeJong, Paul;Walker, Jordan;Carlson, Dylan;
2023-06-10;Edman, Tommy;Goldschmidt, Paul;Arenado, Nolan;Baker, Luken;Carlson, Dylan;DeJong, Paul;Walker, Jordan;Donovan, Brendan;Knizner, Andrew;
2023-06-11;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Carlson, Dylan;Walker, Jordan;DeJong, Paul;Edman, Tommy;
2023-06-12;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Carlson, Dylan;Walker, Jordan;DeJong, Paul;Edman, Tommy;
2023-06-13;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Carlson, Dylan;Walker, Jordan;DeJong, Paul;Edman, Tommy;
2023-06-14;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Walker, Jordan;Carlson, Dylan;DeJong, Paul;Knizner, Andrew;Edman, Tommy;
2023-06-16;Donovan, Brendan;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Contreras, Willson;Walker, Jordan;Carlson, Dylan;DeJong, Paul;Edman, Tommy;
2023-06-17;Donovan, Brendan;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Walker, Jordan;Gorman, Nolan;DeJong, Paul;Edman, Tommy;Burleson, Alec;
2023-06-18;Donovan, Brendan;Goldschmidt, Paul;Arenado, Nolan;Gorman, Nolan;Walker, Jordan;Carlson, Dylan;DeJong, Paul;Knizner, Andrew;Edman, Tommy;
2023-06-19;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Contreras, Willson;Walker, Jordan;Gorman, Nolan;DeJong, Paul;Edman, Tommy;
2023-06-20;Edman, Tommy;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Walker, Jordan;Carlson, Dylan;DeJong, Paul;Knizner, Andrew;Donovan, Brendan;
2023-06-21;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;Carlson, Dylan;DeJong, Paul;Edman, Tommy;
2023-06-24;Edman, Tommy;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Walker, Jordan;Carlson, Dylan;Nootbaar, Lars;DeJong, Paul;Donovan, Brendan;
2023-06-25;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;Walker, Jordan;DeJong, Paul;Edman, Tommy;
2023-06-27;Edman, Tommy;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Walker, Jordan;Carlson, Dylan;Donovan, Brendan;DeJong, Paul;Knizner, Andrew;
2023-06-28;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;Burleson, Alec;Carlson, Dylan;Edman, Tommy;
2023-06-29;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Contreras, Willson;Walker, Jordan;Gorman, Nolan;DeJong, Paul;Edman, Tommy;
2023-07-01a;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Arenado, Nolan;Walker, Jordan;Burleson, Alec;DeJong, Paul;Edman, Tommy;Knizner, Andrew;
2023-07-01b;Nootbaar, Lars;Goldschmidt, Paul;Gorman, Nolan;Contreras, Willson;Walker, Jordan;Burleson, Alec;DeJong, Paul;Carlson, Dylan;Edman, Tommy;
2023-07-02;Donovan, Brendan;Nootbaar, Lars;Goldschmidt, Paul;Arenado, Nolan;Burleson, Alec;Walker, Jordan;Gorman, Nolan;Knizner, Andrew;Edman, Tommy;
2023-07-03;Edman, Tommy;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Walker, Jordan;Baker, Luken;DeJong, Paul;Carlson, Dylan;Nootbaar, Lars;
2023-07-04;Edman, Tommy;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Walker, Jordan;DeJong, Paul;Carlson, Dylan;Knizner, Andrew;Nootbaar, Lars;
2023-07-05;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;Walker, Jordan;DeJong, Paul;Carlson, Dylan;
2023-07-06;Donovan, Brendan;Nootbaar, Lars;Arenado, Nolan;Contreras, Willson;Gorman, Nolan;Walker, Jordan;Burleson, Alec;DeJong, Paul;Carlson, Dylan;
2023-07-07;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Gorman, Nolan;Walker, Jordan;DeJong, Paul;Herrera, Ivan;Carlson, Dylan;
2023-07-08;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Gorman, Nolan;Walker, Jordan;DeJong, Paul;Herrera, Ivan;Carlson, Dylan;
2023-07-09;Nootbaar, Lars;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Burleson, Alec;Walker, Jordan;Gorman, Nolan;DeJong, Paul;Fermin, Jose;
2023-07-14;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Contreras, Willson;Walker, Jordan;Gorman, Nolan;DeJong, Paul;Carlson, Dylan;
2023-07-15;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Walker, Jordan;Burleson, Alec;Gorman, Nolan;DeJong, Paul;Herrera, Ivan;
2023-07-16;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Walker, Jordan;Burleson, Alec;Gorman, Nolan;DeJong, Paul;Knizner, Andrew;
2023-07-17;Carlson, Dylan;Goldschmidt, Paul;Arenado, Nolan;Contreras, Willson;Walker, Jordan;DeJong, Paul;Herrera, Ivan;Nootbaar, Lars;Fermin, Jose;
2023-07-18;Donovan, Brendan;Goldschmidt, Paul;Nootbaar, Lars;Arenado, Nolan;Contreras, Willson;Burleson, Alec;Walker, Jordan;Gorman, Nolan;DeJong, Paul;
